,filenames,labels
3804,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam3/right/0124.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3805,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam1/right/0124.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3806,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam2/right/0124.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3807,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam3/right/0124.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3808,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam2/right/0124.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3809,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam3/right/0124.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3810,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam4/right/0124.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3811,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam2/right/0124.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3812,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam3/right/0124.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3813,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam1/right/0124.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3814,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam2/right/0124.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3815,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam3/right/0124.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3816,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam4/right/0124.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3817,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam3/left/0124.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3818,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam4/left/0124.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3819,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam1/left/0124.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3820,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam4/left/0124.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3821,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam1/left/0124.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3822,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam2/left/0124.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3823,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam3/left/0124.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3824,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam2/left/0124.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3825,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam3/left/0124.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3826,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam4/left/0124.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3827,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam2/left/0124.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3828,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam3/left/0124.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3829,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam1/left/0124.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3830,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam2/left/0124.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3831,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam3/left/0124.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3832,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam1/right/0125.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3833,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam2/right/0125.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3834,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam4/right/0125.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3835,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam1/right/0125.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3836,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam2/right/0125.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3837,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam2/right/0125.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3838,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam4/right/0125.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3839,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam1/right/0125.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3840,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam2/right/0125.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3841,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam3/right/0125.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3842,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam4/right/0125.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3843,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam3/right/0125.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3844,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam1/right/0125.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3845,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam2/right/0125.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3846,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam4/right/0125.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3847,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam1/left/0125.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3848,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam2/left/0125.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3849,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam3/left/0125.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3850,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam1/left/0125.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3851,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam2/left/0125.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3852,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam3/left/0125.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3853,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam1/left/0125.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3854,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam1/left/0125.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3855,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam2/left/0125.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3856,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam4/left/0125.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3857,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam2/left/0125.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3858,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam3/left/0125.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3859,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam1/left/0125.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3860,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam4/left/0125.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3861,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam1/right/0126.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3862,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam2/right/0126.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3863,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam3/right/0126.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3864,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam4/right/0126.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3865,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam2/right/0126.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3866,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam4/right/0126.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3867,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam1/right/0126.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3868,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam2/right/0126.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3869,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam3/right/0126.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3870,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam4/right/0126.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3871,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam2/right/0126.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3872,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam3/right/0126.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3873,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam4/right/0126.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3874,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam2/right/0126.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3875,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam3/right/0126.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3876,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam1/right/0126.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3877,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam2/right/0126.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3878,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam3/right/0126.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3879,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam4/right/0126.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3880,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam2/left/0126.mp4,[1 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
3881,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam3/left/0126.mp4,[1 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
3882,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam4/left/0126.mp4,[1 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
3883,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam1/left/0126.mp4,[1 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
3884,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam2/left/0126.mp4,[1 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
3885,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam3/left/0126.mp4,[1 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
3886,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam4/left/0126.mp4,[1 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
3887,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam1/left/0126.mp4,[1 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
3888,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam2/left/0126.mp4,[1 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
3889,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam3/left/0126.mp4,[1 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
3890,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam4/left/0126.mp4,[1 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
3891,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam1/left/0126.mp4,[1 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
3892,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam2/left/0126.mp4,[1 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
3893,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam3/left/0126.mp4,[1 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
3894,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam4/left/0126.mp4,[1 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
3895,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam2/left/0126.mp4,[1 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
3896,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam3/left/0126.mp4,[1 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
3897,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam2/left/0126.mp4,[1 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
3898,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam4/left/0126.mp4,[1 0 1 1 1 1 0 1 0 0 0 1 0 1 0]
3899,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam1/right/0127.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3900,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam2/right/0127.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3901,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam3/right/0127.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3902,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam4/right/0127.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3903,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam1/right/0127.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3904,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam3/right/0127.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3905,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam3/right/0127.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3906,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam1/right/0127.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3907,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam2/right/0127.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3908,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam4/right/0127.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3909,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam2/right/0127.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3910,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam3/right/0127.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3911,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam2/right/0127.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3912,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam3/right/0127.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3913,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam1/left/0127.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3914,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam2/left/0127.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3915,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam3/left/0127.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3916,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam1/left/0127.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3917,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam2/left/0127.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3918,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam2/left/0127.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3919,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam1/left/0127.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3920,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam2/left/0127.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3921,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam3/left/0127.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3922,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam4/left/0127.mp4,[0 0 1 1 1 1 0 1 0 0 0 0 0 1 0]
3923,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam1/right/0128.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3924,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam2/right/0128.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3925,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam3/right/0128.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3926,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam1/right/0128.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3927,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam2/right/0128.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3928,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam1/right/0128.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3929,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam2/right/0128.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3930,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam1/right/0128.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3931,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam4/right/0128.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3932,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam2/right/0128.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3933,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam3/right/0128.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3934,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam2/right/0128.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3935,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam3/right/0128.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3936,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam4/right/0128.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3937,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam1/left/0128.mp4,[0 0 1 0 0 1 0 1 0 0 0 0 0 1 0]
3938,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam2/left/0128.mp4,[0 0 1 0 0 1 0 1 0 0 0 0 0 1 0]
3939,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam3/left/0128.mp4,[0 0 1 0 0 1 0 1 0 0 0 0 0 1 0]
3940,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam4/left/0128.mp4,[0 0 1 0 0 1 0 1 0 0 0 0 0 1 0]
3941,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam1/left/0128.mp4,[0 0 1 0 0 1 0 1 0 0 0 0 0 1 0]
3942,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam2/left/0128.mp4,[0 0 1 0 0 1 0 1 0 0 0 0 0 1 0]
3943,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam3/left/0128.mp4,[0 0 1 0 0 1 0 1 0 0 0 0 0 1 0]
3944,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam4/left/0128.mp4,[0 0 1 0 0 1 0 1 0 0 0 0 0 1 0]
3945,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam1/left/0128.mp4,[0 0 1 0 0 1 0 1 0 0 0 0 0 1 0]
3946,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam2/left/0128.mp4,[0 0 1 0 0 1 0 1 0 0 0 0 0 1 0]
3947,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_04/Cam3/left/0128.mp4,[0 0 1 0 0 1 0 1 0 0 0 0 0 1 0]
3948,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam1/left/0128.mp4,[0 0 1 0 0 1 0 1 0 0 0 0 0 1 0]
3949,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam3/left/0128.mp4,[0 0 1 0 0 1 0 1 0 0 0 0 0 1 0]
3950,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_05/Cam4/left/0128.mp4,[0 0 1 0 0 1 0 1 0 0 0 0 0 1 0]
3951,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam2/left/0128.mp4,[0 0 1 0 0 1 0 1 0 0 0 0 0 1 0]
3952,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_06/Cam3/left/0128.mp4,[0 0 1 0 0 1 0 1 0 0 0 0 0 1 0]
3953,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam1/left/0128.mp4,[0 0 1 0 0 1 0 1 0 0 0 0 0 1 0]
3954,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam2/left/0128.mp4,[0 0 1 0 0 1 0 1 0 0 0 0 0 1 0]
3955,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_07/Cam4/left/0128.mp4,[0 0 1 0 0 1 0 1 0 0 0 0 0 1 0]
3956,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam1/right/0129.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3957,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam2/right/0129.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3958,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_00/Cam4/right/0129.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3959,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam1/right/0129.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3960,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam2/right/0129.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3961,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam3/right/0129.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
3962,/videos/mpi_data/2Itzik/dyadic_communication/SPLIT/PIS_ID_02/Cam4/right/0129.mp4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
