,filenames,folder_name,durations,view,labels,metadata
4,Sample0011_color_0005.mp4,train,40,center,1,"{'sample_id': '0011_0005', 'start_frame': 4073, 'end_frame': 4113, 'label_txt': 'Rubbing eyes and forehead', 'label': 2, 'view': 'center', 'filenames': 'Sample0011_color_0005.mp4', 'durations': 40}"
5,Sample0011_color_0006.mp4,train,13,center,2,"{'sample_id': '0011_0006', 'start_frame': 4114, 'end_frame': 4127, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0011_color_0006.mp4', 'durations': 13}"
6,Sample0011_color_0007.mp4,train,80,center,1,"{'sample_id': '0011_0007', 'start_frame': 4663, 'end_frame': 4743, 'label_txt': 'Rubbing eyes and forehead', 'label': 2, 'view': 'center', 'filenames': 'Sample0011_color_0007.mp4', 'durations': 80}"
7,Sample0011_color_0008.mp4,train,31,center,2,"{'sample_id': '0011_0008', 'start_frame': 4744, 'end_frame': 4775, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0011_color_0008.mp4', 'durations': 31}"
8,Sample0011_color_0009.mp4,train,41,center,1,"{'sample_id': '0011_0009', 'start_frame': 6600, 'end_frame': 6641, 'label_txt': 'Rubbing eyes and forehead', 'label': 2, 'view': 'center', 'filenames': 'Sample0011_color_0009.mp4', 'durations': 41}"
9,Sample0011_color_0010.mp4,train,19,center,2,"{'sample_id': '0011_0010', 'start_frame': 6645, 'end_frame': 6664, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0011_color_0010.mp4', 'durations': 19}"
10,Sample0011_color_0011.mp4,train,45,center,8,"{'sample_id': '0011_0011', 'start_frame': 7555, 'end_frame': 7600, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0011_color_0011.mp4', 'durations': 45}"
11,Sample0011_color_0012.mp4,train,29,center,8,"{'sample_id': '0011_0012', 'start_frame': 7667, 'end_frame': 7696, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0011_color_0012.mp4', 'durations': 29}"
12,Sample0011_color_0013.mp4,train,27,center,2,"{'sample_id': '0011_0013', 'start_frame': 7722, 'end_frame': 7749, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0011_color_0013.mp4', 'durations': 27}"
13,Sample0011_color_0014.mp4,train,87,center,1,"{'sample_id': '0011_0014', 'start_frame': 8566, 'end_frame': 8653, 'label_txt': 'Rubbing eyes and forehead', 'label': 2, 'view': 'center', 'filenames': 'Sample0011_color_0014.mp4', 'durations': 87}"
14,Sample0011_color_0015.mp4,train,38,center,2,"{'sample_id': '0011_0015', 'start_frame': 8654, 'end_frame': 8692, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0011_color_0015.mp4', 'durations': 38}"
15,Sample0011_color_0016.mp4,train,80,center,1,"{'sample_id': '0011_0016', 'start_frame': 9706, 'end_frame': 9786, 'label_txt': 'Rubbing eyes and forehead', 'label': 2, 'view': 'center', 'filenames': 'Sample0011_color_0016.mp4', 'durations': 80}"
16,Sample0011_color_0017.mp4,train,21,center,2,"{'sample_id': '0011_0017', 'start_frame': 9787, 'end_frame': 9808, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0011_color_0017.mp4', 'durations': 21}"
17,Sample0011_color_0018.mp4,train,46,center,1,"{'sample_id': '0011_0018', 'start_frame': 11642, 'end_frame': 11688, 'label_txt': 'Rubbing eyes and forehead', 'label': 2, 'view': 'center', 'filenames': 'Sample0011_color_0018.mp4', 'durations': 46}"
18,Sample0011_color_0019.mp4,train,32,center,11,"{'sample_id': '0011_0019', 'start_frame': 11689, 'end_frame': 11721, 'label_txt': 'Scratching or touching facial parts other than eyes', 'label': 12, 'view': 'center', 'filenames': 'Sample0011_color_0019.mp4', 'durations': 32}"
19,Sample0011_color_0020.mp4,train,15,center,2,"{'sample_id': '0011_0020', 'start_frame': 11722, 'end_frame': 11737, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0011_color_0020.mp4', 'durations': 15}"
20,Sample0011_color_0021.mp4,train,37,center,1,"{'sample_id': '0011_0021', 'start_frame': 13118, 'end_frame': 13155, 'label_txt': 'Rubbing eyes and forehead', 'label': 2, 'view': 'center', 'filenames': 'Sample0011_color_0021.mp4', 'durations': 37}"
21,Sample0011_color_0022.mp4,train,29,center,2,"{'sample_id': '0011_0022', 'start_frame': 13156, 'end_frame': 13185, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0011_color_0022.mp4', 'durations': 29}"
22,Sample0011_color_0023.mp4,train,38,center,1,"{'sample_id': '0011_0023', 'start_frame': 14274, 'end_frame': 14312, 'label_txt': 'Rubbing eyes and forehead', 'label': 2, 'view': 'center', 'filenames': 'Sample0011_color_0023.mp4', 'durations': 38}"
23,Sample0011_color_0024.mp4,train,27,center,2,"{'sample_id': '0011_0024', 'start_frame': 14313, 'end_frame': 14340, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0011_color_0024.mp4', 'durations': 27}"
24,Sample0011_color_0025.mp4,train,26,center,8,"{'sample_id': '0011_0025', 'start_frame': 15353, 'end_frame': 15379, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0011_color_0025.mp4', 'durations': 26}"
25,Sample0011_color_0026.mp4,train,45,center,8,"{'sample_id': '0011_0026', 'start_frame': 15444, 'end_frame': 15489, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0011_color_0026.mp4', 'durations': 45}"
26,Sample0011_color_0027.mp4,train,16,center,2,"{'sample_id': '0011_0027', 'start_frame': 15493, 'end_frame': 15509, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0011_color_0027.mp4', 'durations': 16}"
27,Sample0011_color_0028.mp4,train,32,center,1,"{'sample_id': '0011_0028', 'start_frame': 17599, 'end_frame': 17631, 'label_txt': 'Rubbing eyes and forehead', 'label': 2, 'view': 'center', 'filenames': 'Sample0011_color_0028.mp4', 'durations': 32}"
28,Sample0011_color_0029.mp4,train,27,center,2,"{'sample_id': '0011_0029', 'start_frame': 17632, 'end_frame': 17659, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0011_color_0029.mp4', 'durations': 27}"
29,Sample0011_color_0030.mp4,train,125,center,1,"{'sample_id': '0011_0030', 'start_frame': 18620, 'end_frame': 18745, 'label_txt': 'Rubbing eyes and forehead', 'label': 2, 'view': 'center', 'filenames': 'Sample0011_color_0030.mp4', 'durations': 125}"
30,Sample0011_color_0031.mp4,train,11,center,2,"{'sample_id': '0011_0031', 'start_frame': 18745, 'end_frame': 18756, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0011_color_0031.mp4', 'durations': 11}"
31,Sample0011_color_0032.mp4,train,41,center,1,"{'sample_id': '0011_0032', 'start_frame': 19892, 'end_frame': 19933, 'label_txt': 'Rubbing eyes and forehead', 'label': 2, 'view': 'center', 'filenames': 'Sample0011_color_0032.mp4', 'durations': 41}"
32,Sample0011_color_0033.mp4,train,35,center,2,"{'sample_id': '0011_0033', 'start_frame': 19934, 'end_frame': 19969, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0011_color_0033.mp4', 'durations': 35}"
33,Sample0011_color_0034.mp4,train,23,center,8,"{'sample_id': '0011_0034', 'start_frame': 20275, 'end_frame': 20298, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0011_color_0034.mp4', 'durations': 23}"
34,Sample0011_color_0035.mp4,train,47,center,2,"{'sample_id': '0011_0035', 'start_frame': 20301, 'end_frame': 20348, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0011_color_0035.mp4', 'durations': 47}"
35,Sample0011_color_0036.mp4,train,40,center,11,"{'sample_id': '0011_0036', 'start_frame': 21923, 'end_frame': 21963, 'label_txt': 'Scratching or touching facial parts other than eyes', 'label': 12, 'view': 'center', 'filenames': 'Sample0011_color_0036.mp4', 'durations': 40}"
36,Sample0011_color_0037.mp4,train,40,center,2,"{'sample_id': '0011_0037', 'start_frame': 21964, 'end_frame': 22004, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0011_color_0037.mp4', 'durations': 40}"
0,Sample0012_color_0001.mp4,train,28,center,8,"{'sample_id': '0012_0001', 'start_frame': 4597, 'end_frame': 4625, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0001.mp4', 'durations': 28}"
1,Sample0012_color_0002.mp4,train,24,center,6,"{'sample_id': '0012_0002', 'start_frame': 4626, 'end_frame': 4650, 'label_txt': 'Folding arms behind body', 'label': 7, 'view': 'center', 'filenames': 'Sample0012_color_0002.mp4', 'durations': 24}"
2,Sample0012_color_0003.mp4,train,63,center,2,"{'sample_id': '0012_0003', 'start_frame': 4662, 'end_frame': 4725, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0012_color_0003.mp4', 'durations': 63}"
3,Sample0012_color_0004.mp4,train,74,center,11,"{'sample_id': '0012_0004', 'start_frame': 5671, 'end_frame': 5745, 'label_txt': 'Scratching or touching facial parts other than eyes', 'label': 12, 'view': 'center', 'filenames': 'Sample0012_color_0004.mp4', 'durations': 74}"
4,Sample0012_color_0005.mp4,train,36,center,2,"{'sample_id': '0012_0005', 'start_frame': 5746, 'end_frame': 5782, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0012_color_0005.mp4', 'durations': 36}"
5,Sample0012_color_0006.mp4,train,29,center,8,"{'sample_id': '0012_0006', 'start_frame': 8027, 'end_frame': 8056, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0006.mp4', 'durations': 29}"
6,Sample0012_color_0007.mp4,train,8,center,7,"{'sample_id': '0012_0007', 'start_frame': 8069, 'end_frame': 8077, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0012_color_0007.mp4', 'durations': 8}"
7,Sample0012_color_0008.mp4,train,38,center,4,"{'sample_id': '0012_0008', 'start_frame': 8386, 'end_frame': 8424, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0012_color_0008.mp4', 'durations': 38}"
8,Sample0012_color_0009.mp4,train,90,center,2,"{'sample_id': '0012_0009', 'start_frame': 9531, 'end_frame': 9621, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0012_color_0009.mp4', 'durations': 90}"
9,Sample0012_color_0010.mp4,train,120,center,4,"{'sample_id': '0012_0010', 'start_frame': 9648, 'end_frame': 9768, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0012_color_0010.mp4', 'durations': 120}"
10,Sample0012_color_0011.mp4,train,73,center,8,"{'sample_id': '0012_0011', 'start_frame': 10976, 'end_frame': 11049, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0011.mp4', 'durations': 73}"
11,Sample0012_color_0012.mp4,train,32,center,7,"{'sample_id': '0012_0012', 'start_frame': 11050, 'end_frame': 11082, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0012_color_0012.mp4', 'durations': 32}"
12,Sample0012_color_0013.mp4,train,37,center,8,"{'sample_id': '0012_0013', 'start_frame': 11089, 'end_frame': 11126, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0013.mp4', 'durations': 37}"
13,Sample0012_color_0014.mp4,train,62,center,7,"{'sample_id': '0012_0014', 'start_frame': 11127, 'end_frame': 11189, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0012_color_0014.mp4', 'durations': 62}"
14,Sample0012_color_0015.mp4,train,29,center,8,"{'sample_id': '0012_0015', 'start_frame': 11203, 'end_frame': 11232, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0015.mp4', 'durations': 29}"
15,Sample0012_color_0016.mp4,train,51,center,7,"{'sample_id': '0012_0016', 'start_frame': 11233, 'end_frame': 11284, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0012_color_0016.mp4', 'durations': 51}"
16,Sample0012_color_0017.mp4,train,38,center,8,"{'sample_id': '0012_0017', 'start_frame': 11297, 'end_frame': 11335, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0017.mp4', 'durations': 38}"
17,Sample0012_color_0018.mp4,train,33,center,7,"{'sample_id': '0012_0018', 'start_frame': 11337, 'end_frame': 11370, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0012_color_0018.mp4', 'durations': 33}"
18,Sample0012_color_0019.mp4,train,68,center,2,"{'sample_id': '0012_0019', 'start_frame': 11541, 'end_frame': 11609, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0012_color_0019.mp4', 'durations': 68}"
19,Sample0012_color_0020.mp4,train,66,center,4,"{'sample_id': '0012_0020', 'start_frame': 12292, 'end_frame': 12358, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0012_color_0020.mp4', 'durations': 66}"
20,Sample0012_color_0021.mp4,train,54,center,4,"{'sample_id': '0012_0021', 'start_frame': 13372, 'end_frame': 13426, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0012_color_0021.mp4', 'durations': 54}"
21,Sample0012_color_0022.mp4,train,37,center,9,"{'sample_id': '0012_0022', 'start_frame': 13969, 'end_frame': 14006, 'label_txt': 'Crossing legs', 'label': 10, 'view': 'center', 'filenames': 'Sample0012_color_0022.mp4', 'durations': 37}"
22,Sample0012_color_0023.mp4,train,39,center,4,"{'sample_id': '0012_0023', 'start_frame': 15426, 'end_frame': 15465, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0012_color_0023.mp4', 'durations': 39}"
23,Sample0012_color_0024.mp4,train,131,center,4,"{'sample_id': '0012_0024', 'start_frame': 15640, 'end_frame': 15771, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0012_color_0024.mp4', 'durations': 131}"
24,Sample0012_color_0025.mp4,train,70,center,8,"{'sample_id': '0012_0025', 'start_frame': 15898, 'end_frame': 15968, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0025.mp4', 'durations': 70}"
25,Sample0012_color_0026.mp4,train,39,center,2,"{'sample_id': '0012_0026', 'start_frame': 15969, 'end_frame': 16008, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0012_color_0026.mp4', 'durations': 39}"
26,Sample0012_color_0027.mp4,train,95,center,8,"{'sample_id': '0012_0027', 'start_frame': 16448, 'end_frame': 16543, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0027.mp4', 'durations': 95}"
27,Sample0012_color_0028.mp4,train,36,center,2,"{'sample_id': '0012_0028', 'start_frame': 16544, 'end_frame': 16580, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0012_color_0028.mp4', 'durations': 36}"
28,Sample0012_color_0029.mp4,train,40,center,8,"{'sample_id': '0012_0029', 'start_frame': 16581, 'end_frame': 16621, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0029.mp4', 'durations': 40}"
29,Sample0012_color_0030.mp4,train,35,center,2,"{'sample_id': '0012_0030', 'start_frame': 16622, 'end_frame': 16657, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0012_color_0030.mp4', 'durations': 35}"
30,Sample0012_color_0031.mp4,train,44,center,8,"{'sample_id': '0012_0031', 'start_frame': 16658, 'end_frame': 16702, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0031.mp4', 'durations': 44}"
31,Sample0012_color_0032.mp4,train,46,center,7,"{'sample_id': '0012_0032', 'start_frame': 16703, 'end_frame': 16749, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0012_color_0032.mp4', 'durations': 46}"
32,Sample0012_color_0033.mp4,train,68,center,8,"{'sample_id': '0012_0033', 'start_frame': 16752, 'end_frame': 16820, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0033.mp4', 'durations': 68}"
33,Sample0012_color_0034.mp4,train,45,center,7,"{'sample_id': '0012_0034', 'start_frame': 16828, 'end_frame': 16873, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0012_color_0034.mp4', 'durations': 45}"
34,Sample0012_color_0035.mp4,train,27,center,8,"{'sample_id': '0012_0035', 'start_frame': 16874, 'end_frame': 16901, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0035.mp4', 'durations': 27}"
35,Sample0012_color_0036.mp4,train,84,center,7,"{'sample_id': '0012_0036', 'start_frame': 16902, 'end_frame': 16986, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0012_color_0036.mp4', 'durations': 84}"
36,Sample0012_color_0037.mp4,train,12,center,8,"{'sample_id': '0012_0037', 'start_frame': 17000, 'end_frame': 17012, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0037.mp4', 'durations': 12}"
37,Sample0012_color_0038.mp4,train,50,center,2,"{'sample_id': '0012_0038', 'start_frame': 17019, 'end_frame': 17069, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0012_color_0038.mp4', 'durations': 50}"
38,Sample0012_color_0039.mp4,train,36,center,0,"{'sample_id': '0012_0039', 'start_frame': 17412, 'end_frame': 17448, 'label_txt': 'Turtling neck and shoulder', 'label': 1, 'view': 'center', 'filenames': 'Sample0012_color_0039.mp4', 'durations': 36}"
39,Sample0012_color_0040.mp4,train,135,center,8,"{'sample_id': '0012_0040', 'start_frame': 18806, 'end_frame': 18941, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0040.mp4', 'durations': 135}"
40,Sample0012_color_0041.mp4,train,63,center,8,"{'sample_id': '0012_0041', 'start_frame': 18950, 'end_frame': 19013, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0041.mp4', 'durations': 63}"
41,Sample0012_color_0042.mp4,train,33,center,7,"{'sample_id': '0012_0042', 'start_frame': 19034, 'end_frame': 19067, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0012_color_0042.mp4', 'durations': 33}"
42,Sample0012_color_0043.mp4,train,21,center,8,"{'sample_id': '0012_0043', 'start_frame': 19087, 'end_frame': 19108, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0043.mp4', 'durations': 21}"
43,Sample0012_color_0044.mp4,train,58,center,7,"{'sample_id': '0012_0044', 'start_frame': 19111, 'end_frame': 19169, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0012_color_0044.mp4', 'durations': 58}"
44,Sample0012_color_0045.mp4,train,45,center,8,"{'sample_id': '0012_0045', 'start_frame': 19173, 'end_frame': 19218, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0045.mp4', 'durations': 45}"
45,Sample0012_color_0046.mp4,train,25,center,2,"{'sample_id': '0012_0046', 'start_frame': 19219, 'end_frame': 19244, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0012_color_0046.mp4', 'durations': 25}"
46,Sample0012_color_0047.mp4,train,40,center,4,"{'sample_id': '0012_0047', 'start_frame': 19327, 'end_frame': 19367, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0012_color_0047.mp4', 'durations': 40}"
47,Sample0012_color_0048.mp4,train,13,center,8,"{'sample_id': '0012_0048', 'start_frame': 19706, 'end_frame': 19719, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0048.mp4', 'durations': 13}"
48,Sample0012_color_0049.mp4,train,39,center,2,"{'sample_id': '0012_0049', 'start_frame': 19723, 'end_frame': 19762, 'label_txt': 'Folding arms', 'label': 3, 'view': 'center', 'filenames': 'Sample0012_color_0049.mp4', 'durations': 39}"
49,Sample0012_color_0050.mp4,train,55,center,4,"{'sample_id': '0012_0050', 'start_frame': 20496, 'end_frame': 20551, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0012_color_0050.mp4', 'durations': 55}"
50,Sample0012_color_0051.mp4,train,48,center,4,"{'sample_id': '0012_0051', 'start_frame': 21250, 'end_frame': 21298, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0012_color_0051.mp4', 'durations': 48}"
51,Sample0012_color_0052.mp4,train,59,center,4,"{'sample_id': '0012_0052', 'start_frame': 21927, 'end_frame': 21986, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0012_color_0052.mp4', 'durations': 59}"
52,Sample0012_color_0053.mp4,train,46,center,4,"{'sample_id': '0012_0053', 'start_frame': 21999, 'end_frame': 22045, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0012_color_0053.mp4', 'durations': 46}"
53,Sample0012_color_0054.mp4,train,24,center,8,"{'sample_id': '0012_0054', 'start_frame': 22264, 'end_frame': 22288, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0054.mp4', 'durations': 24}"
54,Sample0012_color_0055.mp4,train,64,center,7,"{'sample_id': '0012_0055', 'start_frame': 22289, 'end_frame': 22353, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0012_color_0055.mp4', 'durations': 64}"
55,Sample0012_color_0056.mp4,train,54,center,8,"{'sample_id': '0012_0056', 'start_frame': 22397, 'end_frame': 22451, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0056.mp4', 'durations': 54}"
56,Sample0012_color_0057.mp4,train,36,center,7,"{'sample_id': '0012_0057', 'start_frame': 22464, 'end_frame': 22500, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0012_color_0057.mp4', 'durations': 36}"
57,Sample0012_color_0058.mp4,train,31,center,8,"{'sample_id': '0012_0058', 'start_frame': 22547, 'end_frame': 22578, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0058.mp4', 'durations': 31}"
58,Sample0012_color_0059.mp4,train,75,center,8,"{'sample_id': '0012_0059', 'start_frame': 22591, 'end_frame': 22666, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0059.mp4', 'durations': 75}"
59,Sample0012_color_0060.mp4,train,39,center,7,"{'sample_id': '0012_0060', 'start_frame': 22671, 'end_frame': 22710, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0012_color_0060.mp4', 'durations': 39}"
60,Sample0012_color_0061.mp4,train,10,center,8,"{'sample_id': '0012_0061', 'start_frame': 22714, 'end_frame': 22724, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0061.mp4', 'durations': 10}"
61,Sample0012_color_0062.mp4,train,28,center,7,"{'sample_id': '0012_0062', 'start_frame': 22725, 'end_frame': 22753, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0012_color_0062.mp4', 'durations': 28}"
62,Sample0012_color_0063.mp4,train,48,center,8,"{'sample_id': '0012_0063', 'start_frame': 22776, 'end_frame': 22824, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0063.mp4', 'durations': 48}"
63,Sample0012_color_0064.mp4,train,59,center,7,"{'sample_id': '0012_0064', 'start_frame': 22825, 'end_frame': 22884, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0012_color_0064.mp4', 'durations': 59}"
64,Sample0012_color_0065.mp4,train,20,center,8,"{'sample_id': '0012_0065', 'start_frame': 22931, 'end_frame': 22951, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0065.mp4', 'durations': 20}"
65,Sample0012_color_0066.mp4,train,71,center,7,"{'sample_id': '0012_0066', 'start_frame': 22956, 'end_frame': 23027, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0012_color_0066.mp4', 'durations': 71}"
66,Sample0012_color_0067.mp4,train,82,center,8,"{'sample_id': '0012_0067', 'start_frame': 23042, 'end_frame': 23124, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0067.mp4', 'durations': 82}"
67,Sample0012_color_0068.mp4,train,71,center,7,"{'sample_id': '0012_0068', 'start_frame': 23125, 'end_frame': 23196, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0012_color_0068.mp4', 'durations': 71}"
68,Sample0012_color_0069.mp4,train,32,center,8,"{'sample_id': '0012_0069', 'start_frame': 23197, 'end_frame': 23229, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0069.mp4', 'durations': 32}"
69,Sample0012_color_0070.mp4,train,55,center,7,"{'sample_id': '0012_0070', 'start_frame': 23230, 'end_frame': 23285, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0012_color_0070.mp4', 'durations': 55}"
70,Sample0012_color_0071.mp4,train,37,center,4,"{'sample_id': '0012_0071', 'start_frame': 23292, 'end_frame': 23329, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0012_color_0071.mp4', 'durations': 37}"
71,Sample0012_color_0072.mp4,train,28,center,8,"{'sample_id': '0012_0072', 'start_frame': 23330, 'end_frame': 23358, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0012_color_0072.mp4', 'durations': 28}"
72,Sample0012_color_0073.mp4,train,65,center,7,"{'sample_id': '0012_0073', 'start_frame': 23359, 'end_frame': 23424, 'label_txt': 'Rubbing hands and crossing finger', 'label': 8, 'view': 'center', 'filenames': 'Sample0012_color_0073.mp4', 'durations': 65}"
0,Sample0013_color_0001.mp4,train,53,center,8,"{'sample_id': '0013_0001', 'start_frame': 473, 'end_frame': 526, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0013_color_0001.mp4', 'durations': 53}"
1,Sample0013_color_0002.mp4,train,26,center,8,"{'sample_id': '0013_0002', 'start_frame': 533, 'end_frame': 559, 'label_txt': 'Arms akimbo', 'label': 9, 'view': 'center', 'filenames': 'Sample0013_color_0002.mp4', 'durations': 26}"
2,Sample0013_color_0003.mp4,train,40,center,4,"{'sample_id': '0013_0003', 'start_frame': 1833, 'end_frame': 1873, 'label_txt': 'Moving legs', 'label': 5, 'view': 'center', 'filenames': 'Sample0013_color_0003.mp4', 'durations': 40}"
